BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN05930499,ER-57,GCF_011125445.2,SRR7208846,Fundulus_heteroclitus,PRJNA323589
SAMN05930705,SH-209,GCF_011125445.2,SRR7208849,Fundulus_heteroclitus,PRJNA323589
SAMN05930703,SH-207,GCF_011125445.2,SRR7208851,Fundulus_heteroclitus,PRJNA323589
SAMN05930702,SH-206,GCF_011125445.2,SRR7208852,Fundulus_heteroclitus,PRJNA323589
SAMN05930709,SH-212,GCF_011125445.2,SRR7208853,Fundulus_heteroclitus,PRJNA323589
SAMN05930708,SH-211,GCF_011125445.2,SRR7208854,Fundulus_heteroclitus,PRJNA323589
SAMN05930707,SH-210,GCF_011125445.2,SRR7208855,Fundulus_heteroclitus,PRJNA323589
SAMN05930706,SH-20,GCF_011125445.2,SRR7208856,Fundulus_heteroclitus,PRJNA323589
SAMN05930598,KC-9,GCF_011125445.2,SRR7208857,Fundulus_heteroclitus,PRJNA323589
SAMN05930700,SH-204,GCF_011125445.2,SRR7208859,Fundulus_heteroclitus,PRJNA323589
SAMN05930669,NYC-32,GCF_011125445.2,SRR7208862,Fundulus_heteroclitus,PRJNA323589
SAMN05930592,KC-54,GCF_011125445.2,SRR7208863,Fundulus_heteroclitus,PRJNA323589
SAMN05930560,KC-20,GCF_011125445.2,SRR7208866,Fundulus_heteroclitus,PRJNA323589
SAMN05930558,KC-19,GCF_011125445.2,SRR7208868,Fundulus_heteroclitus,PRJNA323589
SAMN05930555,KC-15,GCF_011125445.2,SRR7208871,Fundulus_heteroclitus,PRJNA323589
SAMN05930554,KC-14,GCF_011125445.2,SRR7208872,Fundulus_heteroclitus,PRJNA323589
SAMN05930597,KC-7,GCF_011125445.2,SRR7208874,Fundulus_heteroclitus,PRJNA323589
SAMN05930668,NYC-31,GCF_011125445.2,SRR7208876,Fundulus_heteroclitus,PRJNA323589
SAMN05930658,NYC-21,GCF_011125445.2,SRR7208877,Fundulus_heteroclitus,PRJNA323589
SAMN05930566,KC-29,GCF_011125445.2,SRR7208880,Fundulus_heteroclitus,PRJNA323589
SAMN05930567,KC-2,GCF_011125445.2,SRR7208881,Fundulus_heteroclitus,PRJNA323589
SAMN05930569,KC-32,GCF_011125445.2,SRR7208883,Fundulus_heteroclitus,PRJNA323589
SAMN05930570,KC-33,GCF_011125445.2,SRR7208884,Fundulus_heteroclitus,PRJNA323589
SAMN05930562,KC-23,GCF_011125445.2,SRR7208886,Fundulus_heteroclitus,PRJNA323589
SAMN05930727,SH-36,GCF_011125445.2,SRR7208889,Fundulus_heteroclitus,PRJNA323589
SAMN05930729,SH-38,GCF_011125445.2,SRR7208891,Fundulus_heteroclitus,PRJNA323589
SAMN05930723,SH-32,GCF_011125445.2,SRR7208893,Fundulus_heteroclitus,PRJNA323589
SAMN05930725,SH-34,GCF_011125445.2,SRR7208895,Fundulus_heteroclitus,PRJNA323589
SAMN05930656,NYC-19,GCF_011125445.2,SRR7208897,Fundulus_heteroclitus,PRJNA323589
SAMN05930720,SH-2,GCF_011125445.2,SRR7208899,Fundulus_heteroclitus,PRJNA323589
SAMN05930579,KC-41,GCF_011125445.2,SRR7208900,Fundulus_heteroclitus,PRJNA323589
SAMN05930580,KC-42,GCF_011125445.2,SRR7208903,Fundulus_heteroclitus,PRJNA323589
SAMN05930576,KC-39,GCF_011125445.2,SRR7208907,Fundulus_heteroclitus,PRJNA323589
SAMN05930661,NYC-24,GCF_011125445.2,SRR7208908,Fundulus_heteroclitus,PRJNA323589
SAMN05930573,KC-36,GCF_011125445.2,SRR7208910,Fundulus_heteroclitus,PRJNA323589
SAMN05930572,KC-35,GCF_011125445.2,SRR7208911,Fundulus_heteroclitus,PRJNA323589
SAMN05930655,NYC-18,GCF_011125445.2,SRR7208913,Fundulus_heteroclitus,PRJNA323589
SAMN05930664,NYC-27,GCF_011125445.2,SRR7208915,Fundulus_heteroclitus,PRJNA323589
SAMN05930674,NYC-42,GCF_011125445.2,SRR7208917,Fundulus_heteroclitus,PRJNA323589
SAMN05930590,KC-51,GCF_011125445.2,SRR7208919,Fundulus_heteroclitus,PRJNA323589
SAMN05930589,KC-50,GCF_011125445.2,SRR7208922,Fundulus_heteroclitus,PRJNA323589
SAMN05930584,KC-46,GCF_011125445.2,SRR7208925,Fundulus_heteroclitus,PRJNA323589
SAMN05930583,KC-45,GCF_011125445.2,SRR7208928,Fundulus_heteroclitus,PRJNA323589
SAMN05930454,ER-11,GCF_011125445.2,SRR7208932,Fundulus_heteroclitus,PRJNA323589
SAMN05930666,NYC-29,GCF_011125445.2,SRR7208933,Fundulus_heteroclitus,PRJNA323589
SAMN05930461,ER-18,GCF_011125445.2,SRR7208934,Fundulus_heteroclitus,PRJNA323589
SAMN05930459,ER-16,GCF_011125445.2,SRR7208936,Fundulus_heteroclitus,PRJNA323589
SAMN05930460,ER-17,GCF_011125445.2,SRR7208937,Fundulus_heteroclitus,PRJNA323589
SAMN05930458,ER-15,GCF_011125445.2,SRR7208939,Fundulus_heteroclitus,PRJNA323589
SAMN05930455,ER-12,GCF_011125445.2,SRR7208940,Fundulus_heteroclitus,PRJNA323589
SAMN05930456,ER-13,GCF_011125445.2,SRR7208941,Fundulus_heteroclitus,PRJNA323589
SAMN05930737,SH-6,GCF_011125445.2,SRR7208942,Fundulus_heteroclitus,PRJNA323589
SAMN05930739,SH-8,GCF_011125445.2,SRR7208944,Fundulus_heteroclitus,PRJNA323589
SAMN05930738,SH-7,GCF_011125445.2,SRR7208945,Fundulus_heteroclitus,PRJNA323589
SAMN05930733,SH-41,GCF_011125445.2,SRR7208946,Fundulus_heteroclitus,PRJNA323589
SAMN05930735,SH-4,GCF_011125445.2,SRR7208948,Fundulus_heteroclitus,PRJNA323589
SAMN05930734,SH-42,GCF_011125445.2,SRR7208949,Fundulus_heteroclitus,PRJNA323589
SAMN05930731,SH-3,GCF_011125445.2,SRR7208951,Fundulus_heteroclitus,PRJNA323589
SAMN05930652,NYC-15,GCF_011125445.2,SRR7208954,Fundulus_heteroclitus,PRJNA323589
SAMN05930465,ER-22,GCF_011125445.2,SRR7208958,Fundulus_heteroclitus,PRJNA323589
SAMN05930472,ER-29,GCF_011125445.2,SRR7208959,Fundulus_heteroclitus,PRJNA323589
SAMN05930470,ER-27,GCF_011125445.2,SRR7208961,Fundulus_heteroclitus,PRJNA323589
SAMN05930698,SH-202,GCF_011125445.2,SRR7208971,Fundulus_heteroclitus,PRJNA323589
SAMN05930696,SH-1,GCF_011125445.2,SRR7208973,Fundulus_heteroclitus,PRJNA323589
SAMN05930595,KC-5,GCF_011125445.2,SRR7208975,Fundulus_heteroclitus,PRJNA323589
SAMN05930479,ER-36,GCF_011125445.2,SRR7208978,Fundulus_heteroclitus,PRJNA323589
SAMN05930482,ER-40,GCF_011125445.2,SRR7208981,Fundulus_heteroclitus,PRJNA323589
SAMN05930476,ER-33,GCF_011125445.2,SRR7208983,Fundulus_heteroclitus,PRJNA323589
SAMN05930478,ER-35,GCF_011125445.2,SRR7208985,Fundulus_heteroclitus,PRJNA323589
SAMN05930474,ER-31,GCF_011125445.2,SRR7208987,Fundulus_heteroclitus,PRJNA323589
SAMN05930679,NYC-47,GCF_011125445.2,SRR7208803,Fundulus_heteroclitus,PRJNA323589
SAMN05930681,NYC-49,GCF_011125445.2,SRR7208804,Fundulus_heteroclitus,PRJNA323589
SAMN05930680,NYC-48,GCF_011125445.2,SRR7208805,Fundulus_heteroclitus,PRJNA323589
SAMN05930682,NYC-50,GCF_011125445.2,SRR7208807,Fundulus_heteroclitus,PRJNA323589
SAMN05930684,NYC-52,GCF_011125445.2,SRR7208809,Fundulus_heteroclitus,PRJNA323589
SAMN05930687,NYC-55,GCF_011125445.2,SRR7208810,Fundulus_heteroclitus,PRJNA323589
SAMN05930688,NYC-8,GCF_011125445.2,SRR7208813,Fundulus_heteroclitus,PRJNA323589
SAMN05930483,ER-41,GCF_011125445.2,SRR7208815,Fundulus_heteroclitus,PRJNA323589
