BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar	use_species
PRJNA612146	SRR12601777	WGS	300	11873127900	SAMN14363393	4678711322	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085615	Illumina HiSeq 4000	315	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_18	SRP280296	Model organism or animal	missing	muscle-315	Not applicable	missing	missing-315	Colombo\, Sri Lanka	Not applicable	Not applicable	Not applicable-315	0
PRJNA612146	SRR12601779	WGS	300	6711102000	SAMN14363391	2557927620	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085613	Illumina HiSeq 4000	313	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_16	SRP280296	Model organism or animal	missing	muscle-313	Not applicable	missing	missing-313	Colombo\, Sri Lanka	Not applicable	Not applicable	Not applicable-313	0
PRJNA612146	SRR12601780	WGS	300	7954036200	SAMN14363390	3358033495	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085612	Illumina HiSeq 4000	312	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_15	SRP280296	Model organism or animal	missing	muscle-312	Not applicable	missing	missing-312	Sanya\, Hainan Province	Not applicable	Not applicable	Not applicable-312	0
PRJNA612146	SRR12601785	WGS	300	7098805500	SAMN14363386	2909236344	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085607	Illumina HiSeq 4000	308	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_11	SRP280296	Model organism or animal	missing	muscle-308	Not applicable	missing	missing-308	Sanya\, Hainan Province	Not applicable	Not applicable	Not applicable-308	0
PRJNA612146	SRR12601787	WGS	300	7652418600	SAMN14363384	3178442150	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085605	Illumina HiSeq 4000	306	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_9	SRP280296	Model organism or animal	missing	muscle-306	Not applicable	missing	missing-306	Sanya\, Hainan Province	Not applicable	Not applicable	Not applicable-306	0
PRJNA612146	SRR12601792	WGS	300	6069420300	SAMN14363379	2493365055	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085600	Illumina HiSeq 4000	301	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_4	SRP280296	Model organism or animal	missing	muscle-301	Not applicable	missing	missing-301	Phuket Island\, Thailand	Not applicable	Not applicable	Not applicable-301	0
PRJNA612146	SRR12601795	WGS	300	6847934700	SAMN14363378	2814710263	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085597	Illumina HiSeq 4000	300	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_3	SRP280296	Model organism or animal	missing	muscle-300	Not applicable	missing	missing-300	Phuket Island\, Thailand	Not applicable	Not applicable	Not applicable-300	0
PRJNA612146	SRR12601797	WGS	300	6135617700	SAMN14363376	2576942238	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085667	Illumina HiSeq 4000	298	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_1	SRP280296	Model organism or animal	missing	muscle-298	Not applicable	missing	missing-298	Phuket Island\, Thailand	Not applicable	Not applicable	Not applicable-298	0
PRJNA612146	SRR12601788	WGS	300	13814550600	SAMN14363383	5813248070	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085604	Illumina HiSeq 4000	305	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_8	SRP280296	Model organism or animal	missing	muscle-305	Not applicable	missing	missing-305	Sanya\, Hainan Province	Not applicable	Not applicable	Not applicable-305	0
PRJNA612146	SRR12601790	WGS	300	5602646700	SAMN14363381	2306329595	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085602	Illumina HiSeq 4000	303	PAIRED	RANDOM	GENOMIC	Hippocampus_spinosissimus	ILLUMINA	2020-09-06T00:00:00Z	Hsp_6	SRP280296	Model organism or animal	missing	muscle-303	Not applicable	missing	missing-303	Phuket Island\, Thailand	Not applicable	Not applicable	Not applicable-303	0
