Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN14785119 	 80183642 	 99.89 	 0.14424166465274801 	 95.15 	 0.9812596262573727 	 78954324
SAMN14785154 	 48071369 	 67.48 	 0.1238011965084664 	 64.21 	 0.9602224647949251 	 47412196
SAMN14785153 	 60472335 	 85.75 	 0.16404658427692598 	 81.0 	 0.9699523055221742 	 59277252
SAMN14785152 	 64029379 	 82.32 	 0.16647400250438163 	 77.97 	 0.9743086904493468 	 62782708
SAMN14785151 	 45759965 	 72.65 	 0.13088325133115813 	 68.75 	 0.9755195549236965 	 45010164
SAMN14785150 	 37322632 	 32.33 	 0.06569276786267378 	 30.32 	 0.9805816068564731 	 37088140
SAMN14785149 	 65039624 	 86.43 	 0.16712802644738536 	 82.4 	 0.9759103254245576 	 63736110
SAMN14785148 	 63909076 	 71.13 	 0.13257351741402112 	 67.68 	 0.9831756562256698 	 62912840
SAMN14785146 	 48843685 	 58.52 	 0.10280686234054617 	 56.37 	 0.971553327438636 	 48397212
SAMN14785118 	 103652370 	 99.84 	 0.13017098403056293 	 94.53 	 0.975884838595378 	 101943368
SAMN14785144 	 82284644 	 99.91 	 0.13691866978242015 	 95.26 	 0.9832080304748906 	 80982950
SAMN14785143 	 110622411 	 99.91 	 0.15772656591257986 	 95.36 	 0.9824850254119823 	 108941396
SAMN14785142 	 78638890 	 99.9 	 0.12960850540998226 	 95.15 	 0.9777681006044731 	 77409044
SAMN14785140 	 78487973 	 99.91 	 0.14538386664667718 	 95.03 	 0.9808057112562377 	 77245898
SAMN14785139 	 75341143 	 99.91 	 0.1449583529679129 	 94.79 	 0.9791139116542197 	 74084660
SAMN14785138 	 78901038 	 99.91 	 0.13869570385119648 	 95.27 	 0.9817852724948702 	 77686330
SAMN14785137 	 80275141 	 99.91 	 0.13226718592745917 	 94.93 	 0.9800885646533948 	 79039060
SAMN14785136 	 80988885 	 99.89 	 0.14193352581653643 	 95.24 	 0.9805526858767302 	 79736246
SAMN14785135 	 32235924 	 98.49 	 0.1408832890907672 	 93.54 	 0.9658878313700252 	 31858964
SAMN14785117 	 67005910 	 99.9 	 0.13843807210438602 	 95.16 	 0.9805548556999443 	 65983162
SAMN14785134 	 27173619 	 99.67 	 0.16893837364835357 	 95.47 	 0.9679015190786074 	 26779092
SAMN14785133 	 29879783 	 97.6 	 0.14711746735242354 	 92.67 	 0.965242241890497 	 29534652
SAMN14785132 	 53972489 	 98.96 	 0.16188076855228967 	 94.02 	 0.9660929394541513 	 53338082
SAMN14785131 	 37179177 	 98.33 	 0.15736187490110393 	 93.54 	 0.9697919189438218 	 36751702
SAMN14785129 	 36658200 	 97.75 	 0.14841773464054428 	 93.04 	 0.961955094912507 	 36237820
SAMN14785128 	 31694855 	 98.51 	 0.14383731996880883 	 93.11 	 0.9585712939679636 	 31293668
SAMN14785125 	 99132568 	 99.37 	 0.18871003119781987 	 96.41 	 0.9831994752535046 	 97763376
SAMN14785116 	 117186445 	 99.83 	 0.14037559548802764 	 95.15 	 0.9790828309729419 	 115439472
SAMN14785115 	 100795386 	 99.37 	 0.13214981884190613 	 94.56 	 0.9772658153036761 	 99292564
SAMN14785127 	 54241254 	 98.11 	 0.16942288981740725 	 92.83 	 0.966921915082006 	 53531756
SAMN14785158 	 58029886 	 88.22 	 0.17389915258492838 	 83.19 	 0.9701806975445694 	 56860556
SAMN14785147 	 74795165 	 91.27 	 0.18342205675995232 	 88.26 	 0.9875011070594713 	 73478802
SAMN14785167 	 62003848 	 99.34 	 0.19582666869320756 	 95.93 	 0.983296280995396 	 61050752
SAMN14785126 	 59294625 	 97.81 	 0.17067037695237974 	 92.8 	 0.975095132248574 	 58511500
SAMN14785170 	 96900786 	 99.91 	 0.5436335985964036 	 96.5 	 0.9789246399513798 	 95541970
SAMN14785161 	 29245571 	 29.89 	 0.053665972191139645 	 28.37 	 0.9749885690606145 	 29127842
SAMN14785191 	 51119607 	 99.73 	 0.15179527886433086 	 95.63 	 0.9649917507345355 	 50336112
SAMN14785169 	 35792331 	 99.89 	 0.1737100609625006 	 96.18 	 0.9827027277887972 	 35234710
SAMN14785174 	 82710425 	 99.76 	 0.5459667145949256 	 96.31 	 0.9735616421240522 	 81504028
SAMN14785186 	 53361960 	 99.71 	 0.14966637282438652 	 95.7 	 0.9896101571932405 	 52554714
SAMN14785145 	 82299378 	 99.88 	 0.15321503401884762 	 95.14 	 0.9797567920636067 	 81050314
SAMN14785141 	 66678561 	 99.91 	 0.13771964874886847 	 95.16 	 0.9817874029292698 	 65659004
SAMN14785120 	 69306061 	 99.56 	 0.18397191841562024 	 95.75 	 0.9767914740313545 	 68203988
SAMN14785123 	 92150587 	 99.54 	 0.18237068853397537 	 96.27 	 0.9783204913744663 	 90884604
SAMN14785130 	 42522975 	 96.85 	 0.16135726627781805 	 91.89 	 0.9681000587820509 	 42019808
