Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN08365911 	 58361434 	 97.5 	 0.03646384014484634 	 89.04 	 0.9577124453917196 	 57232618
SAMN08365912 	 79795783 	 91.29 	 0.042089429713347136 	 83.94 	 0.958552163277731 	 78395158
SAMN08365913 	 82171492 	 96.3 	 0.01897593632594623 	 86.79 	 0.9524516081878925 	 80457300
SAMN08365945 	 67749025 	 98.01 	 0.03171427190280598 	 89.58 	 0.9581374121392823 	 66344694
SAMN08365905 	 75403770 	 95.56 	 0.01642360852779642 	 85.87 	 0.9463769748284905 	 73840348
SAMN08365934 	 53791239 	 97.36 	 0.029915856743883515 	 88.34 	 0.9580989868691244 	 52646838
SAMN08365901 	 51449014 	 97.05 	 0.03736767433482788 	 88.42 	 0.9409345645327966 	 50403708
SAMN08365902 	 61756231 	 91.81 	 0.04225392252321875 	 83.81 	 0.9595050931289659 	 60556746
SAMN08365896 	 69180428 	 96.08 	 0.01744418233434462 	 86.74 	 0.9459995924857817 	 67775314
SAMN08365897 	 65160070 	 96.18 	 0.012966698777334033 	 86.48 	 0.9490396116533046 	 63798292
SAMN08365898 	 62438847 	 98.14 	 0.04679657201229229 	 89.43 	 0.9606507413571356 	 60973102
SAMN08365899 	 78193460 	 93.49 	 0.04949090371496542 	 85.6 	 0.9582317328597975 	 76768214
SAMN08365941 	 65937195 	 95.62 	 0.017649052253436017 	 86.22 	 0.9387844912195923 	 64590934
SAMN08365904 	 76830223 	 96.69 	 0.023245708918481208 	 87.42 	 0.939928277736006 	 75282576
SAMN08365917 	 71682856 	 97.24 	 0.040195580376987214 	 87.88 	 0.9309883232733994 	 69895842
SAMN08365955 	 60279115 	 67.03 	 0.019403785208193584 	 61.01 	 0.9645325896115934 	 59483780
SAMN08365948 	 64148832 	 96.12 	 0.0256303653354125 	 88.32 	 0.9597406156660403 	 62915130
SAMN08365938 	 70489061 	 96.94 	 0.017455729762097413 	 87.33 	 0.949438638894487 	 69018350
SAMN08365903 	 75644221 	 96.47 	 0.02897071277923531 	 87.81 	 0.9459424629716974 	 74078124
