Organism	BioProject	BioSample	Run
Cyprinodon_variegatus	PRJNA690558	SAMN17251329	SRR13394222
Cyprinodon_brontotheroides	PRJNA690558	SAMN17251284	SRR13394272
Cyprinodon_brontotheroides	PRJNA690558	SAMN17251392	SRR13394329
Cyprinodon_brontotheroides	PRJNA690558	SAMN17251390	SRR13394331
Cyprinodon_veronicae	PRJNA690558	SAMN17251319	SRR13394233
Cyprinodon_laciniatus	PRJNA690558	SAMN17251304	SRR13394250
Cyprinodon_higuey	PRJNA690558	SAMN17251262	SRR13394267
Cyprinodon_variegatus	PRJNA690558	SAMN17251332	SRR13394219
Cyprinodon_higuey	PRJNA690558	SAMN17251264	SRR13394245
Cyprinodon_desquamator	PRJNA690558	SAMN17251400	SRR13394320
Cyprinodon_brontotheroides	PRJNA690558	SAMN17251387	SRR13394335
