BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar	use_species
PRJNA690558	SRR13394275	WGS	302	8817779994	SAMN17251281	2740482363	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813419	Illumina NovaSeq 6000	CRPM5	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	CRPM5	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	CRPM5	not applicable	not applicable	0
PRJNA690558	SRR13394276	WGS	302	12324162470	SAMN17251280	5252681534	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813418	Illumina NovaSeq 6000	CRPM2	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	CRPM2	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	CRPM2	not applicable	not applicable	0
PRJNA690558	SRR13394277	WGS	302	6015543134	SAMN17251279	1851713607	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813417	Illumina NovaSeq 6000	CRPM11	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	CRPM11	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	CRPM11	not applicable	not applicable	0
PRJNA690558	SRR13394279	WGS	302	11083361042	SAMN17251278	3451922016	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813415	Illumina NovaSeq 6000	CRPM10	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	CRPM10	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	CRPM10	not applicable	not applicable	0
PRJNA690558	SRR13394281	WGS	302	7045912170	SAMN17251436	2160361064	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813413	Illumina NovaSeq 6000	WDPM2	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	WDPM2	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	WDPM2	not applicable	not applicable	0
PRJNA690558	SRR13394308	WGS	302	10821170078	SAMN17251411	3371948530	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813386	Illumina NovaSeq 6000	OYSM8	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OYSM8	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OYSM8	not applicable	not applicable	0
PRJNA690558	SRR13394309	WGS	302	10221766216	SAMN17251410	3179119188	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813385	Illumina NovaSeq 6000	OYSM7	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OYSM7	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OYSM7	not applicable	not applicable	0
PRJNA690558	SRR13394310	WGS	302	10502994656	SAMN17251409	3313215804	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813384	Illumina NovaSeq 6000	OYSM6	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OYSM6	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OYSM6	not applicable	not applicable	0
PRJNA690558	SRR13394312	WGS	302	7707448908	SAMN17251408	3196735658	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813382	Illumina NovaSeq 6000	OYSM5	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OYSM5	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OYSM5	not applicable	not applicable	0
PRJNA690558	SRR13394313	WGS	302	15219143530	SAMN17251407	6305907009	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813381	Illumina NovaSeq 6000	OYSM4	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OYSM4	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OYSM4	not applicable	not applicable	0
PRJNA690558	SRR13394314	WGS	302	9416391710	SAMN17251406	3993674358	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813380	Illumina NovaSeq 6000	OYSM3	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OYSM3	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OYSM3	not applicable	not applicable	0
PRJNA690558	SRR13394315	WGS	302	5136963526	SAMN17251405	2156759308	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813379	Illumina NovaSeq 6000	OYSM2	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OYSM2	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OYSM2	not applicable	not applicable	0
PRJNA690558	SRR13394316	WGS	302	11187723786	SAMN17251404	4663624835	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813378	Illumina NovaSeq 6000	OYSM1	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OYSM1	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OYSM1	not applicable	not applicable	0
PRJNA690558	SRR13394328	WGS	302	9896554798	SAMN17251393	3056934987	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813366	Illumina NovaSeq 6000	OSPM9	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OSPM9	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OSPM9	not applicable	not applicable	0
PRJNA690558	SRR13394330	WGS	302	11490714044	SAMN17251391	3605904860	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813364	Illumina NovaSeq 6000	OSPM7	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OSPM7	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OSPM7	not applicable	not applicable	0
PRJNA690558	SRR13394334	WGS	301	16980389244	SAMN17251388	7291906626	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813360	Illumina NovaSeq 6000	OSPM4	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OSPM4	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OSPM4	not applicable	not applicable	0
PRJNA690558	SRR13394336	WGS	302	7628003278	SAMN17251386	2369669536	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813358	Illumina NovaSeq 6000	OSPM10	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OSPM10	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OSPM10	not applicable	not applicable	0
PRJNA690558	SRR13394364	WGS	302	9745640868	SAMN17251360	3009081211	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813330	Illumina NovaSeq 6000	MRKM5	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	MRKM5	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	MRKM5	not applicable	not applicable	0
PRJNA690558	SRR13394365	WGS	302	12461501802	SAMN17251359	5144131472	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813329	Illumina NovaSeq 6000	MRKM4-2	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	MRKM4-2	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	MRKM4-2	not applicable	not applicable	0
PRJNA690558	SRR13394332	WGS	226	32497362773	SAMN17251389	14995192165	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9813362	Illumina NovaSeq 6000	OSPM5	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OSPM5	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OSPM5	not applicable	not applicable	0
PRJNA690558	SRR13394272	WGS	302	8915775068	SAMN17251284	2769649718	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	s3,ncbi,gs	s3.us-east-1,ncbi.public,gs.US	SRX9813422	Illumina NovaSeq 6000	CRPM8	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	CRPM8	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	CRPM8	not applicable	not applicable	0
PRJNA690558	SRR13394329	WGS	302	9548808744	SAMN17251392	2938329183	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	s3,gs,ncbi	ncbi.public,s3.us-east-1,gs.US	SRX9813365	Illumina NovaSeq 6000	OSPM8	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OSPM8	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OSPM8	not applicable	not applicable	0
PRJNA690558	SRR13394331	WGS	302	26163551654	SAMN17251390	7959992467	UNIVERSITY OF CALIFORNIA BERKELEY	public	sra,fastq	gs,ncbi,s3	s3.us-east-1,ncbi.public,gs.US	SRX9813363	Illumina NovaSeq 6000	OSPM6	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OSPM6	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OSPM6	not applicable	not applicable	0
PRJNA690558	SRR13394335	WGS	302	10166710408	SAMN17251387	3156843075	UNIVERSITY OF CALIFORNIA BERKELEY	public	fastq,sra	ncbi,s3,gs	s3.us-east-1,ncbi.public,gs.US	SRX9813359	Illumina NovaSeq 6000	OSPM11	PAIRED	RANDOM	GENOMIC	Cyprinodon_brontotheroides	ILLUMINA	2021-01-09T00:00:00Z	OSPM11	SRP301081	Model organism or animal	unknown	muscle	not applicable	not collected	not collected	not applicable	OSPM11	not applicable	not applicable	0
