BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar	use_species
PRJNA612146	SRR12601937	WGS	300	9685836600	SAMN14363184	3743835654	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085455	Illumina HiSeq 4000	106	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_17	SRP280296	Model organism or animal	missing	muscle-106	Not applicable	missing	missing-106	Palm Bay\, US	Not applicable	Not applicable	Not applicable-106	0
PRJNA612146	SRR12601662	WGS	300	8405765400	SAMN14363176	3216423376	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085730	Illumina HiSeq 4000	98	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_9	SRP280296	Model organism or animal	missing	muscle-98	Not applicable	missing	missing-98	Tampa\, US	Not applicable	Not applicable	Not applicable-98	0
PRJNA612146	SRR12601665	WGS	300	8115546600	SAMN14363173	3130233691	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085727	Illumina HiSeq 4000	95	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_6	SRP280296	Model organism or animal	missing	muscle-95	Not applicable	missing	missing-95	Chesapeake Bay\, US	Not applicable	Not applicable	Not applicable-95	0
PRJNA612146	SRR12601667	WGS	300	7621619100	SAMN14363171	2916997679	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085725	Illumina HiSeq 4000	93	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_3	SRP280296	Model organism or animal	missing	muscle-93	Not applicable	missing	missing-93	Chesapeake Bay\, US	Not applicable	Not applicable	Not applicable-93	0
PRJNA612146	SRR12601669	WGS	300	7760262600	SAMN14363169	3073933655	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085723	Illumina HiSeq 4000	91	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_1	SRP280296	Model organism or animal	missing	muscle-91	Not applicable	missing	missing-91	Chesapeake Bay\, US	Not applicable	Not applicable	Not applicable-91	0
PRJNA612146	SRR12601935	WGS	300	9061208100	SAMN14363186	3523437098	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085457	Illumina HiSeq 4000	108	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_19	SRP280296	Model organism or animal	missing	muscle-108	Not applicable	missing	missing-108	Palm Bay\, US	Not applicable	Not applicable	Not applicable-108	0
PRJNA612146	SRR12601938	WGS	300	7978997100	SAMN14363183	3120419345	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085454	Illumina HiSeq 4000	105	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_16	SRP280296	Model organism or animal	missing	muscle-105	Not applicable	missing	missing-105	Palm Bay\, US	Not applicable	Not applicable	Not applicable-105	0
PRJNA612146	SRR12601940	WGS	300	8564199300	SAMN14363181	3285872689	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085452	Illumina HiSeq 4000	103	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_14	SRP280296	Model organism or animal	missing	muscle-103	Not applicable	missing	missing-103	Palm Bay\, US	Not applicable	Not applicable	Not applicable-103	0
PRJNA612146	SRR12602014	WGS	300	18337890000	SAMN14363179	7227220374	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085378	Illumina HiSeq 4000	101	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_12	SRP280296	Model organism or animal	missing	muscle-101	Not applicable	missing	missing-101	Tampa\, US	Not applicable	Not applicable	Not applicable-101	0
PRJNA612146	SRR12601941	WGS	300	8705006100	SAMN14363180	3380014709	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085379	Illumina HiSeq 4000	102	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_13	SRP280296	Model organism or animal	missing	muscle-102	Not applicable	missing	missing-102	Tampa\, US	Not applicable	Not applicable	Not applicable-102	0
PRJNA612146	SRR12601939	WGS	300	9106063800	SAMN14363182	3612169190	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085453	Illumina HiSeq 4000	104	PAIRED	RANDOM	GENOMIC	Hippocampus_erectus	ILLUMINA	2020-09-06T00:00:00Z	Het_15	SRP280296	Model organism or animal	missing	muscle-104	Not applicable	missing	missing-104	Palm Bay\, US	Not applicable	Not applicable	Not applicable-104	0
