BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	BioSampleModel	sex	Tissue	Isolate	dev_stage	AGE	Ecotype	Strain	Breed	Cultivar	use_species
PRJNA612146	SRR12601867	WGS	300	7278320700	SAMN14363120	3046913178	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085525	Illumina HiSeq 4000	42	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_8	SRP280296	Model organism or animal	missing	muscle-42	Not applicable	missing	missing-42	Xiamen\, China	Not applicable	Not applicable	Not applicable-42	0
PRJNA612146	SRR12601868	WGS	300	7674153300	SAMN14363119	3203158585	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085524	Illumina HiSeq 4000	41	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_7	SRP280296	Model organism or animal	missing	muscle-41	Not applicable	missing	missing-41	Xiamen\, China	Not applicable	Not applicable	Not applicable-41	0
PRJNA612146	SRR12601691	WGS	300	14718443100	SAMN14363117	6239436823	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085701	Illumina HiSeq 4000	39	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_5	SRP280296	Model organism or animal	missing	muscle-39	Not applicable	missing	missing-39	Xiamen\, China	Not applicable	Not applicable	Not applicable-39	0
PRJNA612146	SRR12601693	WGS	300	6942015600	SAMN14363115	2916359575	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085699	Illumina HiSeq 4000	37	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_3	SRP280296	Model organism or animal	missing	muscle-37	Not applicable	missing	missing-37	Xiamen\, China	Not applicable	Not applicable	Not applicable-37	0
PRJNA612146	SRR12601856	WGS	300	9560442600	SAMN14363130	3751904053	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085536	Illumina HiSeq 4000	52	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_18	SRP280296	Model organism or animal	missing	muscle-52	Not applicable	missing	missing-52	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-52	0
PRJNA612146	SRR12601859	WGS	300	9776808000	SAMN14363128	3918484539	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085533	Illumina HiSeq 4000	50	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_16	SRP280296	Model organism or animal	missing	muscle-50	Not applicable	missing	missing-50	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-50	0
PRJNA612146	SRR12601861	WGS	300	10086904500	SAMN14363126	3746407628	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085531	Illumina HiSeq 4000	48	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_14	SRP280296	Model organism or animal	missing	muscle-48	Not applicable	missing	missing-48	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-48	0
PRJNA612146	SRR12601863	WGS	300	8425644600	SAMN14363124	3569325687	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085529	Illumina HiSeq 4000	46	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_12	SRP280296	Model organism or animal	missing	muscle-46	Not applicable	missing	missing-46	Brunei Bay\, Philippines	Not applicable	Not applicable	Not applicable-46	0
PRJNA612146	SRR12601866	WGS	300	6830426100	SAMN14363121	2857560564	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085526	Illumina HiSeq 4000	43	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_9	SRP280296	Model organism or animal	missing	muscle-43	Not applicable	missing	missing-43	Xiamen\, China	Not applicable	Not applicable	Not applicable-43	0
PRJNA612146	SRR12601692	WGS	300	8609550300	SAMN14363116	3621423657	SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CHINESE ACADEMY OF SCIENCES	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX9085700	Illumina HiSeq 4000	38	PAIRED	RANDOM	GENOMIC	Hippocampus_barbouri	ILLUMINA	2020-09-06T00:00:00Z	Hbb_4	SRP280296	Model organism or animal	missing	muscle-38	Not applicable	missing	missing-38	Xiamen\, China	Not applicable	Not applicable	Not applicable-38	0
